name,is_legendary,is_creature,is_instant,is_sorcery,is_land,is_enchantment,is_planeswalker,is_artifact,cmc,first_printing,last_printing,num_printings,is_id_white,is_id_blue,is_id_black,is_id_red,is_id_green,is_standard_legal,is_commander_legal,is_modern_legal,is_pioneer_legal,is_legacy_legal,is_pauper_legal,is_reserved,is_reprint,rarity,edhrec_rank,power,toughness,set_enum,is_masters,is_booster,oracle_len,exp,pred
Manic Vandal,0,1,0,0,0,0,0,0,3.0,2010,2011,2.0,0,0,0,1,0,0,1,1,0,1,1,0,1,4,6295.0,2,2,1,0,1.0,66.0,0,0
Serra Advocate,0,1,0,0,0,0,0,0,4.0,1999,2014,4.0,1,0,0,0,0,0,1,0,0,1,0,0,1,3,14989.0,2,2,6,0,0.0,79.0,0,0
Lithoform Blight,0,0,0,0,0,1,0,0,2.0,2020,2020,1.0,0,0,1,0,0,1,1,1,1,1,0,0,0,3,20000.0,-5,-5,2,0,1.0,194.0,0,0
Contested War Zone,0,0,0,0,1,0,0,0,0.0,2011,2011,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,8175.0,-5,-5,2,0,1.0,184.0,0,0
Darkslick Drake,0,1,0,0,0,0,0,0,4.0,2010,2010,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,3,16557.0,2,2,2,0,1.0,46.0,0,0
Nexus of Fate,0,0,1,0,0,0,0,0,7.0,2018,2018,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,872.0,-5,-5,1,0,0.0,166.0,1,1
Vulturous Zombie,0,1,0,0,0,0,0,0,5.0,2005,2018,6.0,0,0,1,0,1,0,1,1,0,1,0,0,1,2,3863.0,3,3,3,0,0.0,114.0,0,0
Diabolic Intent,0,0,0,1,0,0,0,0,2.0,2001,2018,3.0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,233.0,-5,-5,7,0,1.0,155.0,1,1
Essence of the Wild,0,1,0,0,0,0,0,0,6.0,2011,2011,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,11111.0,6,6,2,0,1.0,77.0,0,0
Squall Line,0,0,1,0,0,0,0,0,2.0,2006,2006,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,5284.0,-5,-5,2,0,1.0,72.0,1,1
Spell Shrivel,0,0,1,0,0,0,0,0,3.0,2015,2015,1.0,0,1,0,0,0,0,1,1,1,1,1,0,0,4,6825.0,-5,-5,2,0,1.0,181.0,0,0
Crossway Vampire,0,1,0,0,0,0,0,0,3.0,2011,2011,1.0,0,0,0,1,0,0,1,1,0,1,1,0,0,4,15297.0,3,3,2,0,1.0,84.0,0,0
Kithkin Zealot,0,1,0,0,0,0,0,0,2.0,2008,2008,1.0,1,0,0,0,0,0,1,1,0,1,1,0,0,4,16690.0,1,1,2,0,1.0,121.0,0,0
Eager Cadet,0,1,0,0,0,0,0,0,1.0,1999,2005,5.0,1,0,0,0,0,0,1,1,0,1,1,0,1,4,18053.0,1,1,1,0,0.0,0.0,0,0
Rush of Knowledge,0,0,0,1,0,0,0,0,5.0,2003,2020,3.0,0,1,0,0,0,0,1,0,0,1,1,0,1,3,4365.0,-5,-5,4,1,1.0,81.0,0,0
Straw Soldiers,0,1,0,0,0,0,0,0,2.0,1999,1999,1.0,0,1,0,0,0,0,1,0,0,1,1,0,0,4,14771.0,1,1,5,0,1.0,0.0,1,0
Root Elemental,0,1,0,0,0,0,0,0,6.0,2003,2003,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,12841.0,6,6,2,0,1.0,226.0,0,0
Savage Hunger,0,0,0,0,0,1,0,0,3.0,2008,2008,1.0,0,0,0,0,1,0,1,1,0,1,1,0,0,4,14506.0,-5,-5,2,0,1.0,114.0,0,0
Boneyard Mycodrax,0,1,0,0,0,0,0,0,3.0,2020,2020,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,10509.0,-3,-3,3,0,0.0,280.0,0,0
Rain of Rust,0,0,1,0,0,0,0,0,5.0,2004,2004,1.0,0,0,0,1,0,0,1,1,0,1,1,0,0,4,17728.0,-5,-5,2,0,1.0,120.0,0,0
Colorful Feiyi Sparrow,0,1,0,0,0,0,0,0,2.0,2018,2018,1.0,1,0,0,0,0,0,1,0,0,1,1,0,0,4,17558.0,1,1,6,0,0.0,81.0,0,0
Vampiric Fury,0,0,1,0,0,0,0,0,2.0,2011,2011,1.0,0,0,0,1,0,0,1,1,0,1,1,0,0,4,9407.0,-5,-5,2,0,1.0,80.0,0,0
Form of the Dinosaur,0,0,0,0,0,1,0,0,6.0,2018,2018,2.0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,13835.0,-5,-5,2,0,1.0,245.0,0,0
Soulreaper of Mogis,0,1,0,0,0,1,0,0,3.0,2020,2020,1.0,0,0,1,0,0,1,1,1,1,1,1,0,0,4,10721.0,2,2,2,0,1.0,42.0,0,0
Iroas's Blessing,0,0,0,0,0,1,0,0,4.0,2020,2020,1.0,0,0,0,1,0,1,1,1,1,1,1,0,0,4,13704.0,-5,-5,2,0,1.0,180.0,0,0
Sylvan Hierophant,0,1,0,0,0,0,0,0,2.0,1997,1997,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,18689.0,1,1,2,0,1.0,128.0,0,0
Fulgent Distraction,0,0,1,0,0,0,0,0,3.0,2010,2010,1.0,1,0,0,0,0,0,1,1,0,1,1,0,0,4,19598.0,-5,-5,2,0,1.0,88.0,0,0
Crested Herdcaller,0,1,0,0,0,0,0,0,5.0,2018,2019,2.0,0,0,0,0,1,0,1,1,1,1,0,0,0,3,6463.0,3,3,2,0,1.0,112.0,0,0
Break Open,0,0,1,0,0,0,0,0,2.0,2002,2002,1.0,0,0,0,1,0,0,1,0,0,1,1,0,0,4,17300.0,-5,-5,2,0,1.0,60.0,0,0
Harsh Scrutiny,0,0,0,1,0,0,0,0,1.0,2016,2016,1.0,0,0,1,0,0,0,1,1,1,1,0,0,0,3,9794.0,-5,-5,2,0,1.0,111.0,0,0
Manor Skeleton,0,1,0,0,0,0,0,0,2.0,2011,2011,1.0,0,0,1,0,0,0,1,1,0,1,1,0,0,4,12692.0,1,1,2,0,1.0,40.0,0,0
Wall of Runes,0,1,0,0,0,0,0,0,1.0,2019,2020,2.0,0,1,0,0,0,1,1,1,1,1,1,0,1,4,4670.0,0,0,5,0,0.0,182.0,0,0
Settle Beyond Reality,0,0,0,1,0,0,0,0,5.0,2019,2019,1.0,1,0,0,0,0,0,1,1,0,1,1,0,0,4,8382.0,-5,-5,7,0,1.0,161.0,0,0
Zephyr Sprite,0,1,0,0,0,0,0,0,1.0,2009,2009,1.0,0,1,0,0,0,0,1,1,0,1,1,0,0,4,6453.0,1,1,1,0,1.0,6.0,0,0
Fire Diamond,0,0,0,0,0,0,0,1,2.0,1996,2018,5.0,0,0,0,1,0,0,1,0,0,1,0,0,1,3,630.0,-5,-5,3,0,0.0,57.0,1,1
Moonlace,0,0,1,0,0,0,0,0,1.0,2006,2006,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,2,18504.0,-5,-5,2,0,1.0,44.0,0,0
Horn of Greed,0,0,0,0,0,0,0,1,3.0,1998,2016,2.0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1165.0,-5,-5,7,0,1.0,57.0,1,1
Naya Panorama,0,0,0,0,1,0,0,0,0.0,2008,2019,3.0,0,0,0,0,0,0,1,1,0,1,1,0,1,4,814.0,-5,-5,3,0,0.0,180.0,0,1
Oblivion Stone,0,0,0,0,0,0,0,1,3.0,2003,2020,6.0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,982.0,-5,-5,4,1,1.0,197.0,1,1
Baneful Omen,0,0,0,0,0,1,0,0,7.0,2010,2010,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,5451.0,-5,-5,2,0,1.0,157.0,0,0
Kaijin of the Vanishing Touch,0,1,0,0,0,0,0,0,2.0,2005,2005,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,3,10698.0,0,0,2,0,1.0,200.0,0,0
Briarberry Cohort,0,1,0,0,0,0,0,0,2.0,2008,2008,1.0,0,1,0,0,0,0,1,1,0,1,1,0,0,4,13913.0,1,1,2,0,1.0,81.0,0,0
Jelenn Sphinx,0,1,0,0,0,0,0,0,5.0,2013,2018,2.0,1,1,0,0,0,0,1,1,1,1,0,0,1,3,11037.0,1,1,7,0,1.0,104.0,0,0
Zanam Djinn,0,1,0,0,0,0,0,0,6.0,2000,2000,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,19550.0,5,5,2,0,1.0,119.0,0,0
Kitesail Freebooter,0,1,0,0,0,0,0,0,2.0,2017,2020,2.0,0,0,1,0,0,1,1,1,1,1,0,0,1,3,4787.0,1,1,1,0,1.0,205.0,0,0
Cyclops Gladiator,0,1,0,0,0,0,0,0,4.0,2010,2010,1.0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,10286.0,4,4,1,0,1.0,207.0,0,0
Pillar Tombs of Aku,0,0,0,0,0,1,0,0,4.0,1997,1997,1.0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,17719.0,-5,-5,2,0,1.0,159.0,0,0
Aethersquall Ancient,0,1,0,0,0,0,0,0,7.0,2016,2016,2.0,0,1,0,0,0,0,1,1,1,1,0,0,0,2,5134.0,6,6,2,0,1.0,225.0,0,0
Divining Witch,0,1,0,0,0,0,0,0,2.0,2000,2000,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,10659.0,1,1,2,0,1.0,256.0,1,0
Brightstone Ritual,0,0,1,0,0,0,0,0,1.0,2002,2002,1.0,0,0,0,1,0,0,1,0,0,1,1,0,0,4,2176.0,-5,-5,2,0,1.0,43.0,0,1
Chimeric Coils,0,0,0,0,0,0,0,1,1.0,2004,2004,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,16552.0,-5,-5,2,0,1.0,118.0,0,0
Unnatural Selection,0,0,0,0,0,1,0,0,2.0,2001,2001,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,6656.0,-5,-5,2,0,1.0,97.0,1,1
Fog Elemental,0,1,0,0,0,0,0,0,3.0,1997,2007,5.0,0,1,0,0,0,0,1,1,0,1,1,0,1,3,18905.0,4,4,1,0,1.0,150.0,0,0
Myr Prototype,0,1,0,0,0,0,0,1,5.0,2003,2003,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,15395.0,2,2,2,0,1.0,155.0,0,0
Powerleech,0,0,0,0,0,1,0,0,2.0,1994,1994,1.0,0,0,0,0,1,0,1,0,0,1,0,1,0,3,16605.0,-5,-5,2,0,1.0,156.0,1,1
Desperate Castaways,0,1,0,0,0,0,0,0,2.0,2017,2019,2.0,0,0,1,0,0,0,1,1,1,1,1,0,0,4,14483.0,2,2,2,0,1.0,64.0,0,0
Facet Reader,0,1,0,0,0,0,0,0,2.0,2020,2020,1.0,0,1,0,0,0,1,1,1,1,1,1,0,0,4,15023.0,1,1,2,0,1.0,43.0,0,0
Expedition Champion,0,1,0,0,0,0,0,0,3.0,2020,2020,1.0,0,0,0,1,0,1,1,1,1,1,1,0,0,4,20274.0,2,2,2,0,1.0,70.0,0,0
Relic Amulet,0,0,0,0,0,0,0,1,2.0,2020,2020,1.0,0,0,0,0,0,1,1,1,1,1,0,0,0,3,20351.0,-5,-5,2,0,1.0,195.0,0,0
Void,0,0,0,1,0,0,0,0,5.0,2000,2016,3.0,0,0,1,1,0,0,1,1,0,1,0,0,1,2,8673.0,-5,-5,4,1,1.0,214.0,0,0
Kiora's Dambreaker,0,1,0,0,0,0,0,0,6.0,2019,2019,2.0,0,1,0,0,0,0,1,1,1,1,1,0,0,4,9658.0,5,5,2,0,1.0,169.0,0,0
Unbreakable Formation,0,0,1,0,0,0,0,0,3.0,2019,2020,3.0,1,0,0,0,0,0,1,1,1,1,0,0,0,2,1189.0,-5,-5,2,0,1.0,208.0,1,1
Deepglow Skate,0,1,0,0,0,0,0,0,5.0,2016,2020,4.0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,1011.0,3,3,4,1,1.0,121.0,1,1
Chaplain's Blessing,0,0,0,1,0,0,0,0,1.0,2016,2016,1.0,1,0,0,0,0,0,1,1,1,1,1,0,0,4,9567.0,-5,-5,2,0,1.0,16.0,0,0
Enthralling Hold,0,0,0,0,0,1,0,0,5.0,2020,2020,1.0,0,1,0,0,0,1,1,1,1,1,0,0,0,3,16282.0,-5,-5,1,0,1.0,125.0,0,0
Patron of the Moon,1,1,0,0,0,0,0,0,7.0,2005,2020,2.0,0,1,0,0,0,0,1,1,0,1,0,0,0,2,5094.0,5,5,2,0,1.0,292.0,0,0
Aurora Eidolon,0,1,0,0,0,0,0,0,4.0,2006,2006,1.0,1,0,0,0,0,0,1,1,0,1,1,0,0,4,18029.0,2,2,2,0,1.0,205.0,0,0
Malakir Cullblade,0,1,0,0,0,0,0,0,2.0,2015,2015,1.0,0,0,1,0,0,0,1,1,1,1,0,0,1,3,6802.0,1,1,5,0,0.0,88.0,0,0
"Crosis, the Purger",1,1,0,0,0,0,0,0,6.0,2000,2017,3.0,0,1,1,1,0,0,1,0,0,1,0,0,1,2,3192.0,6,6,3,0,0.0,188.0,1,0
Jubilant Mascot,0,1,0,0,0,0,0,0,3.0,2018,2019,2.0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,16884.0,1,1,7,0,1.0,149.0,0,0
Crossroads Consecrator,0,1,0,0,0,0,0,0,1.0,2016,2019,2.0,0,0,0,0,1,0,1,1,1,1,1,0,0,4,17433.0,1,1,2,0,1.0,62.0,0,0
Lonely Sandbar,0,0,0,0,1,0,0,0,0.0,2002,2020,10.0,0,1,0,0,0,0,1,1,0,1,1,0,1,3,282.0,-5,-5,3,0,0.0,110.0,0,0
"Opal-Eye, Konda's Yojimbo",1,1,0,0,0,0,0,0,3.0,2005,2005,1.0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,8455.0,1,1,2,0,1.0,341.0,1,1
Hammerfist Giant,0,1,0,0,0,0,0,0,6.0,2005,2018,3.0,0,0,0,1,0,0,1,1,0,1,0,0,1,2,8389.0,5,5,3,0,0.0,85.0,0,0
Mercenary Knight,0,1,0,0,0,0,0,0,3.0,1997,1997,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,17124.0,4,4,5,0,1.0,94.0,1,1
Telepathy,0,0,0,0,0,1,0,0,1.0,1998,2009,6.0,0,1,0,0,0,0,1,1,0,1,0,0,1,3,2495.0,-5,-5,1,0,1.0,46.0,0,1
Dawning Angel,0,1,0,0,0,0,0,0,5.0,2019,2019,1.0,1,0,0,0,0,0,1,1,1,1,1,0,0,4,12252.0,3,3,1,0,1.0,66.0,0,0
"Skithiryx, the Blight Dragon",1,1,0,0,0,0,0,0,5.0,2010,2020,3.0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,2055.0,4,4,4,1,1.0,227.0,1,1
Tranquil Thicket,0,0,0,0,1,0,0,0,0.0,2002,2019,14.0,0,0,0,0,1,0,1,1,0,1,1,0,1,3,256.0,-5,-5,7,0,1.0,112.0,0,0
Baleful Strix,0,1,0,0,0,0,0,1,2.0,2012,2020,9.0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,377.0,1,1,4,1,1.0,74.0,1,1
Brazen Borrower // Petty Theft,0,1,1,0,0,0,0,0,3.0,2019,2020,5.0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,4723.0,3,3,2,0,1.0,0.0,1,1
Syphon Mind,0,0,0,1,0,0,0,0,4.0,2002,2018,8.0,0,0,1,0,0,0,1,0,0,1,1,0,1,4,641.0,-5,-5,3,0,0.0,84.0,1,0
Hulking Goblin,0,1,0,0,0,0,0,0,2.0,1997,1999,2.0,0,0,0,1,0,0,1,0,0,1,1,0,1,4,19756.0,2,2,4,1,1.0,27.0,0,0
Regisaur Alpha,0,1,0,0,0,0,0,0,5.0,2017,2017,3.0,0,0,0,1,1,0,1,1,1,1,0,0,0,2,2202.0,4,4,2,0,1.0,140.0,1,0
Scuttling Doom Engine,0,1,0,0,0,0,0,1,6.0,2014,2018,3.0,0,0,0,0,0,0,1,1,1,1,0,0,1,2,3522.0,6,6,3,0,0.0,160.0,0,0
Emberwilde Caliph,0,1,0,0,0,0,0,0,4.0,1996,1996,1.0,0,1,0,1,0,0,1,0,0,1,0,1,0,2,19227.0,4,4,2,0,1.0,128.0,0,0
Junk Golem,0,1,0,0,0,0,0,1,4.0,2001,2001,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,18767.0,0,0,2,0,1.0,219.0,0,0
Angel of Serenity,0,1,0,0,0,0,0,0,7.0,2012,2018,3.0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1287.0,5,5,3,0,0.0,257.0,1,1
Shatterskull Giant,0,1,0,0,0,0,0,0,4.0,2009,2009,1.0,0,0,0,1,0,0,1,1,0,1,1,0,0,4,18250.0,4,4,2,0,1.0,0.0,0,0
Melancholy,0,0,0,0,0,1,0,0,3.0,2007,2007,1.0,0,0,1,0,0,0,1,1,0,1,1,0,0,4,17858.0,-5,-5,2,0,1.0,223.0,0,0
Charge Across the Araba,0,0,1,0,0,0,0,0,5.0,2005,2005,1.0,1,0,0,0,0,0,1,1,0,1,0,0,0,3,12341.0,-5,-5,2,0,1.0,155.0,0,0
Lose Calm,0,0,0,1,0,0,0,0,4.0,2015,2015,1.0,0,0,0,1,0,0,1,1,1,1,1,0,0,4,9757.0,-5,-5,2,0,1.0,191.0,0,0
Void Stalker,0,1,0,0,0,0,0,0,2.0,2012,2012,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,2,10195.0,2,2,1,0,1.0,128.0,0,0
Prowling Serpopard,0,1,0,0,0,0,0,0,3.0,2017,2017,2.0,0,0,0,0,1,0,1,1,1,1,0,0,0,2,967.0,4,4,2,0,1.0,78.0,1,1
Harrier Griffin,0,1,0,0,0,0,0,0,6.0,2006,2006,1.0,1,0,0,0,0,0,1,1,0,1,0,0,0,3,15912.0,3,3,2,0,1.0,60.0,0,0
Illusionist's Stratagem,0,0,1,0,0,0,0,0,4.0,2017,2017,1.0,0,1,0,0,0,0,1,1,1,1,0,0,0,3,2575.0,-5,-5,2,0,1.0,130.0,0,0
Shrewd Negotiation,0,0,0,1,0,0,0,0,5.0,2016,2016,1.0,0,1,0,0,0,0,1,1,1,1,0,0,0,3,11044.0,-5,-5,2,0,1.0,98.0,0,0
Magnifying Glass,0,0,0,0,0,0,0,1,3.0,2016,2020,3.0,0,0,0,0,0,0,1,1,1,1,1,0,1,4,3625.0,-5,-5,4,1,1.0,127.0,0,0
Zhur-Taa Goblin,0,1,0,0,0,0,0,0,2.0,2019,2019,1.0,0,0,0,1,1,0,1,1,1,1,0,0,0,3,10506.0,2,2,2,0,1.0,89.0,0,0
"Drana, Kalastria Bloodchief",1,1,0,0,0,0,0,0,5.0,2010,2019,4.0,0,0,1,0,0,0,1,1,0,1,0,0,1,2,2299.0,4,4,3,0,0.0,124.0,0,1
Goblin Medics,0,1,0,0,0,0,0,0,3.0,1999,1999,1.0,0,0,0,1,0,0,1,0,0,1,1,0,0,4,15522.0,1,1,2,0,1.0,71.0,0,0
Panther Warriors,0,1,0,0,0,0,0,0,5.0,1997,1999,3.0,0,0,0,0,1,0,1,0,0,1,1,0,1,4,16806.0,6,6,1,0,1.0,0.0,0,0
Ardent Soldier,0,1,0,0,0,0,0,0,2.0,2000,2000,1.0,1,0,0,0,0,0,1,0,0,1,1,0,0,4,20229.0,1,1,2,0,1.0,160.0,0,0
Stalking Stones,0,0,0,0,1,0,0,0,0.0,1997,2020,4.0,0,0,0,0,0,0,1,1,0,1,0,0,1,3,7681.0,-5,-5,4,1,1.0,131.0,0,0
Foresee,0,0,0,1,0,0,0,0,4.0,2007,2010,2.0,0,1,0,0,0,0,1,1,0,1,1,0,1,4,5041.0,-5,-5,1,0,1.0,177.0,0,0
Tower of the Magistrate,0,0,0,0,1,0,0,0,0.0,1999,1999,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,6697.0,-5,-5,2,0,1.0,90.0,1,1
Captain Sisay,1,1,0,0,0,0,0,0,4.0,2000,2020,3.0,1,0,0,0,1,0,1,0,0,1,0,0,0,2,2196.0,2,2,2,0,1.0,118.0,1,1
Ravenous Daggertooth,0,1,0,0,0,0,0,0,3.0,2017,2017,1.0,0,0,0,0,1,0,1,1,1,1,1,0,0,4,7740.0,3,3,2,0,1.0,72.0,0,0
Willow Dryad,0,1,0,0,0,0,0,0,1.0,1997,2020,2.0,0,0,0,0,1,0,1,0,0,1,1,0,1,4,12111.0,1,1,4,1,1.0,90.0,0,0
Monastery Siege,0,0,0,0,0,1,0,0,3.0,2015,2017,2.0,0,1,0,0,0,0,1,1,1,1,0,0,1,2,1320.0,-5,-5,3,0,0.0,264.0,0,1
Enslaved Dwarf,0,1,0,0,0,0,0,0,1.0,2002,2002,1.0,0,0,0,1,0,0,1,0,0,1,1,0,0,4,18894.0,1,1,2,0,1.0,105.0,0,0
Kill Switch,0,0,0,0,0,0,0,1,3.0,2000,2000,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,11397.0,-5,-5,2,0,1.0,132.0,0,0
Sublime Archangel,0,1,0,0,0,0,0,0,4.0,2012,2018,2.0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,3197.0,4,4,4,1,1.0,226.0,1,1
Noggin Whack,0,0,0,1,0,0,0,0,4.0,2008,2008,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,3,13625.0,-5,-5,2,0,1.0,223.0,0,0
Embereth Paladin,0,1,0,0,0,0,0,0,4.0,2019,2019,1.0,0,0,0,1,0,1,1,1,1,1,1,0,0,4,12977.0,4,4,2,0,1.0,140.0,0,0
Tears of Rage,0,0,1,0,0,0,0,0,4.0,2004,2005,2.0,0,0,0,1,0,0,1,1,0,1,0,0,0,3,10364.0,-5,-5,2,0,1.0,227.0,0,0
Cockatrice,0,1,0,0,0,0,0,0,5.0,1993,2006,10.0,0,0,0,0,1,0,1,1,0,1,0,0,1,2,14527.0,2,2,2,0,1.0,116.0,0,0
Astral Drift,0,0,0,0,0,1,0,0,3.0,2019,2020,3.0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,3678.0,-5,-5,3,0,0.0,295.0,0,0
Sunstrike Legionnaire,0,1,0,0,0,0,0,0,2.0,2003,2003,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,13591.0,1,1,2,0,1.0,199.0,0,0
Drowner of Hope,0,1,0,0,0,0,0,0,6.0,2015,2015,3.0,0,1,0,0,0,0,1,1,1,1,0,0,0,2,5962.0,5,5,2,0,1.0,228.0,0,0
Spawnbroker,0,1,0,0,0,0,0,0,3.0,2005,2005,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,2,10686.0,1,1,2,0,1.0,193.0,0,0
Moonlight Geist,0,1,0,0,0,0,0,0,3.0,2012,2012,1.0,1,0,0,0,0,0,1,1,0,1,1,0,0,4,19106.0,2,2,2,0,1.0,103.0,0,0
"Ashling, the Extinguisher",1,1,0,0,0,0,0,0,4.0,2008,2008,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,8049.0,4,4,2,0,1.0,149.0,1,1
Darba,0,1,0,0,0,0,0,0,4.0,2000,2000,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,20098.0,5,5,2,0,1.0,71.0,0,0
Run Amok,0,0,1,0,0,0,0,0,2.0,2018,2019,2.0,0,0,0,1,0,0,1,1,1,1,1,0,0,4,4806.0,-5,-5,2,0,1.0,73.0,0,0
Runic Repetition,0,0,0,1,0,0,0,0,3.0,2011,2019,2.0,0,1,0,0,0,0,1,1,0,1,0,0,1,3,6764.0,-5,-5,3,0,0.0,62.0,0,0
"Grumgully, the Generous",1,1,0,0,0,0,0,0,3.0,2019,2019,1.0,0,0,0,1,1,1,1,1,1,1,0,0,0,3,3481.0,3,3,2,0,1.0,104.0,0,0
Revelsong Horn,0,0,0,0,0,0,0,1,2.0,2008,2008,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,17144.0,-5,-5,2,0,1.0,93.0,0,0
Radiant Purge,0,0,1,0,0,0,0,0,2.0,2015,2015,1.0,1,0,0,0,0,0,1,1,1,1,0,0,0,2,8986.0,-5,-5,2,0,1.0,63.0,0,0
Tyrannize,0,0,0,1,0,0,0,0,5.0,2008,2008,1.0,0,0,1,1,0,0,1,1,0,1,0,0,0,2,14419.0,-5,-5,2,0,1.0,57.0,0,0
Flux,0,0,0,1,0,0,0,0,3.0,1997,1997,2.0,0,1,0,0,0,0,1,0,0,1,1,0,1,4,5176.0,-5,-5,2,0,1.0,82.0,0,0
Cavern Harpy,0,1,0,0,0,0,0,0,2.0,2001,2001,1.0,0,1,1,0,0,0,1,0,0,1,1,0,0,4,4216.0,2,2,2,0,1.0,166.0,0,0
Gitaxian Probe,0,0,0,1,0,0,0,0,1.0,2011,2012,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,297.0,-5,-5,2,0,1.0,89.0,1,1
Wrap in Flames,0,0,0,1,0,0,0,0,4.0,2010,2020,5.0,0,0,0,1,0,1,1,1,1,1,1,0,1,4,14032.0,-5,-5,2,0,1.0,109.0,0,0
Red Scarab,0,0,0,0,0,1,0,0,1.0,1995,1995,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,13164.0,-5,-5,2,0,1.0,149.0,0,0
Jund Panorama,0,0,0,0,1,0,0,0,0.0,2008,2018,3.0,0,0,0,0,0,0,1,1,0,1,1,0,1,4,692.0,-5,-5,3,0,0.0,179.0,1,1
Akroan Phalanx,0,1,0,0,0,0,0,0,4.0,2014,2014,1.0,1,0,0,1,0,0,1,1,1,1,0,0,0,3,15076.0,3,3,2,0,1.0,68.0,0,0
Rusted Sentinel,0,1,0,0,0,0,0,1,4.0,2011,2011,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,19483.0,3,3,1,0,1.0,46.0,0,0
Juvenile Gloomwidow,0,1,0,0,0,0,0,0,2.0,2008,2008,1.0,0,0,0,0,1,0,1,1,0,1,1,0,0,4,8103.0,1,1,2,0,1.0,125.0,0,0
Warmonger Hellkite,0,1,0,0,0,0,0,0,6.0,2014,2018,2.0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,4305.0,5,5,3,0,0.0,105.0,0,0
Ingenious Thief,0,1,0,0,0,0,0,0,2.0,1997,1999,2.0,0,1,0,0,0,0,1,0,0,1,1,0,1,4,15526.0,1,1,5,0,1.0,81.0,0,0
Plant Elemental,0,1,0,0,0,0,0,0,2.0,1997,1997,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,19117.0,3,3,5,0,1.0,88.0,0,0
Plunge into Darkness,0,0,1,0,0,0,0,0,2.0,2004,2004,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,2788.0,-5,-5,2,0,1.0,268.0,1,1
Somber Hoverguard,0,1,0,0,0,0,0,0,6.0,2003,2019,3.0,0,1,0,0,0,0,1,1,0,1,1,0,1,4,16823.0,3,3,4,1,1.0,96.0,0,0
Anavolver,0,1,0,0,0,0,0,0,4.0,2001,2001,1.0,0,1,1,0,1,0,1,0,0,1,0,0,0,2,16651.0,3,3,2,0,1.0,358.0,0,0
Valley Dasher,0,1,0,0,0,0,0,0,2.0,2014,2019,2.0,0,0,0,1,0,0,1,1,1,1,1,0,0,4,13523.0,2,2,2,0,1.0,48.0,0,0
Soul's Grace,0,0,1,0,0,0,0,0,2.0,2008,2008,1.0,1,0,0,0,0,0,1,1,0,1,1,0,0,4,12064.0,-5,-5,2,0,1.0,47.0,0,0
Blade Splicer,0,1,0,0,0,0,0,0,3.0,2011,2020,3.0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,4971.0,1,1,4,1,1.0,134.0,0,0
